|dates|St.Louis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|St.Louis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|St.Louis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|St.Louis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|St.Louis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|St.Louis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|St.Louis_Missouri_UnitedStates.TotalPopulation.data|St.Louis_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|300576.0|0
