|dates|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Atlantic_NewJersey_UnitedStates.TotalPopulation.data|Atlantic_NewJersey_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|263670.0|0
