|dates|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rockwall_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Rockwall_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rockwall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
