|dates|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofMN_Minnesota_UnitedStates.TotalPopulation.data|OutofMN_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
