|dates|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bastrop_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Bastrop_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
