|dates|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Poquoson_Virginia_UnitedStates.TotalPopulation.data|Poquoson_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12271.0|0
