|dates|Bosque_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bosque_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bosque_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bosque_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bosque_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bosque_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bosque_Texas_UnitedStates.TotalPopulation.data|Bosque_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18685.0|0
