|dates|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dixie_Florida_UnitedStates.TotalPopulation.data|Dixie_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16826.0|0
