|dates|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Montcalm_Michigan_UnitedStates.TotalPopulation.data|Montcalm_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|63888.0|0
