|dates|Wabasha_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wabasha_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wabasha_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Wabasha_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Wabasha_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wabasha_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wabasha_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wabasha_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
