|dates|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cullman_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Cullman_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
