|dates|Shenandoah_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Shenandoah_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Shenandoah_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Shenandoah_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Shenandoah_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Shenandoah_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Shenandoah_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Shenandoah_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
