|dates|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brazoria_Texas_UnitedStates.TotalPopulation.data|Brazoria_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|374264.0|0
