|dates|Latimer_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Latimer_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Latimer_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Latimer_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Latimer_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Latimer_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Latimer_Oklahoma_UnitedStates.TotalPopulation.data|Latimer_Oklahoma_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10073.0|0
