|dates|Archer_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Archer_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Archer_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Archer_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Archer_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Archer_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Archer_Texas_UnitedStates.TotalPopulation.data|Archer_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8553.0|0
