|dates|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofNV_Nevada_UnitedStates.TotalPopulation.data|OutofNV_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
