|dates|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Malheur_Oregon_UnitedStates.TotalPopulation.data|Malheur_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30571.0|0
