|dates|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chicot_Arkansas_UnitedStates.TotalPopulation.data|Chicot_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10118.0|0
