|dates|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Karnes_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Karnes_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
