|dates|Deuel_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Deuel_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Deuel_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Deuel_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Deuel_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Deuel_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Deuel_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Deuel_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-23|931.5|0|23.0|0|2.4096385542168677|0|954.5|0
0|2020-02-24|931.5|0|23.0|0|2.4096385542168677|0|954.5|0
0|2020-02-25|931.5|0|23.0|0|2.4096385542168677|0|954.5|0
0|2020-02-26|931.5|0|23.0|0|2.4096385542168677|0|954.5|0
0|2020-02-27|931.5|0|23.0|0|2.4096385542168677|0|954.5|0
0|2020-02-28|931.5|0|23.0|0|2.4096385542168677|0|954.5|0
0|2020-02-29|931.5|0|23.0|0|2.4096385542168677|0|954.5|0
0|2020-03-01|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-02|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-03|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-04|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-05|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-06|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-07|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-08|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-09|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-10|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-11|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-12|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-13|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-14|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-15|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-16|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-17|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-18|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-19|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-20|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-21|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-22|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-23|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-24|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-25|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-26|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-27|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-28|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-29|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-30|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-03-31|941.0|0|37.5|0|3.832396525293817|0|978.5|0
0|2020-04-01|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-02|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-03|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-04|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-05|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-06|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-07|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-08|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-09|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-10|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-11|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-12|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-13|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-14|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-15|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-16|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-17|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-18|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-19|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-20|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-21|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-22|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-23|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-24|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-25|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-26|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-27|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-28|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-29|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-04-30|935.5|0|50.0|0|5.073566717402334|0|985.5|0
0|2020-05-01|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-02|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-03|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-04|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-05|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-06|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-07|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-08|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-09|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-10|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-11|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-12|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-13|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-14|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-15|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-16|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-17|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-18|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-19|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-20|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-21|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-22|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-23|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-24|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-25|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-26|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-27|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-28|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-29|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-30|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-05-31|907.0|0|28.0|0|2.9946524064171123|0|935.0|0
0|2020-06-01|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-02|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-03|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-04|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-05|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-06|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-07|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-08|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-09|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-10|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-11|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-12|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-13|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-14|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-15|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-16|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-17|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-18|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-19|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-20|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-21|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-22|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-23|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-24|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-25|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-26|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-27|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-28|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-29|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-06-30|928.0|0|36.0|0|3.7344398340248963|0|964.0|0
0|2020-07-01|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-02|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-03|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-04|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-05|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-06|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-07|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-08|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-09|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-10|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-11|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-12|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-13|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-14|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-15|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-16|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-17|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-18|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-19|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-20|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-21|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-22|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-23|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-24|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-25|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-26|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-27|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-28|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-29|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-30|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-07-31|932.0|0|27.0|0|2.815432742440042|0|959.0|0
0|2020-08-01|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-02|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-03|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-04|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-05|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-06|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-07|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-08|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-09|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-10|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-11|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-12|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-13|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-14|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-15|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-16|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-17|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-18|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-19|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-20|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-21|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-22|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-23|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-24|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-25|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-26|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-27|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-28|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-29|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-30|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-08-31|925.0|0|22.0|0|2.3231256599788805|0|947.0|0
0|2020-09-01|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-02|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-03|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-04|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-05|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-06|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-07|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-08|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-09|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-10|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-11|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-12|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-13|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-14|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-15|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-16|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-17|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-18|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-19|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-20|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-21|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-22|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-23|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-24|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-25|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-26|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-27|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-28|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-29|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-09-30|911.0|0|28.0|0|2.981895633652822|0|939.0|0
0|2020-10-01|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-02|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-03|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-04|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-05|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-06|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-07|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-08|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-09|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-10|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-11|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-12|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-13|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-14|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-15|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-16|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-17|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-18|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-19|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-20|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-21|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-22|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-23|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-24|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-25|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-26|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-27|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-28|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-29|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-30|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-10-31|927.0|0|29.0|0|3.0334728033472804|0|956.0|0
0|2020-11-01|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-02|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-03|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-04|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-05|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-06|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-07|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-08|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-09|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-10|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-11|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-12|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-13|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-14|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-15|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-16|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-17|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-18|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-19|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-20|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-21|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-22|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-23|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-24|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-25|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-26|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-27|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-28|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-29|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-11-30|933.0|0|22.0|0|2.303664921465969|0|955.0|0
0|2020-12-01|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-02|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-03|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-04|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-05|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-06|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-07|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-08|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-09|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-10|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-11|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-12|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-13|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-14|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-15|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-16|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-17|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-18|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-19|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-20|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-21|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-22|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
0|2020-12-23|922.0|0|25.0|0|2.6399155227032733|0|947.0|0
