|dates|Harnett_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harnett_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harnett_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harnett_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harnett_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harnett_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harnett_NorthCarolina_UnitedStates.TotalPopulation.data|Harnett_NorthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|135976.0|0
