|dates|OutofKS_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofKS_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofKS_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|OutofKS_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|OutofKS_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofKS_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofKS_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofKS_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
