|dates|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Frederick_Maryland_UnitedStates.TotalPopulation.data|Frederick_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|259547.0|0
