|dates|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wharton_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Wharton_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
