|dates|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Saguache_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Saguache_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
