|dates|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Curry_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Curry_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Curry_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
