|dates|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oconee_Georgia_UnitedStates.TotalPopulation.data|Oconee_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40280.0|0
