|dates|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rockingham_Virginia_UnitedStates.TotalPopulation.data|Rockingham_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|81948.0|0
