|dates|Bedford_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Bedford_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Bedford_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Bedford_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Bedford_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Bedford_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Bedford_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Bedford_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|22105.0|0|1532.0|0|6.481363963277912|0|23637.0|0
0|2020-01-27|22105.0|0|1532.0|0|6.481363963277912|0|23637.0|0
0|2020-01-28|22105.0|0|1532.0|0|6.481363963277912|0|23637.0|0
0|2020-01-29|22105.0|0|1532.0|0|6.481363963277912|0|23637.0|0
0|2020-01-30|22105.0|0|1532.0|0|6.481363963277912|0|23637.0|0
0|2020-01-31|22105.0|0|1532.0|0|6.481363963277912|0|23637.0|0
0|2020-02-01|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-02|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-03|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-04|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-05|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-06|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-07|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-08|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-09|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-10|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-11|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-12|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-13|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-14|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-15|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-16|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-17|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-18|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-19|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-20|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-21|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-22|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-23|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-24|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-25|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-26|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-27|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-28|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-02-29|22097.5|0|1597.0|0|6.73996075038511|0|23694.5|0
0|2020-03-01|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-02|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-03|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-04|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-05|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-06|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-07|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-08|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-09|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-10|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-11|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-12|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-13|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-14|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-15|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-16|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-17|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-18|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-19|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-20|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-21|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-22|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-23|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-24|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-25|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-26|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-27|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-28|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-29|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-30|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-03-31|21868.0|0|1624.5|0|6.914972863679898|0|23492.5|0
0|2020-04-01|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-02|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-03|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-04|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-05|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-06|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-07|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-08|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-09|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-10|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-11|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-12|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-13|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-14|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-15|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-16|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-17|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-18|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-19|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-20|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-21|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-22|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-23|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-24|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-25|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-26|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-27|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-28|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-29|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-04-30|19152.0|0|4129.5|0|17.737259197216673|0|23281.5|0
0|2020-05-01|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-02|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-03|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-04|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-05|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-06|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-07|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-08|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-09|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-10|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-11|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-12|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-13|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-14|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-15|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-16|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-17|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-18|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-19|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-20|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-21|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-22|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-23|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-24|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-25|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-26|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-27|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-28|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-29|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-30|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-05-31|20810.0|0|3127.0|0|13.063458244558634|0|23937.0|0
0|2020-06-01|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-02|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-03|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-04|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-05|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-06|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-07|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-08|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-09|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-10|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-11|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-12|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-13|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-14|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-15|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-16|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-17|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-18|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-19|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-20|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-21|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-22|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-23|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-24|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-25|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-26|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-27|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-28|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-29|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-06-30|21010.0|0|2805.0|0|11.778290993071593|0|23815.0|0
0|2020-07-01|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-02|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-03|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-04|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-05|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-06|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-07|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-08|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-09|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-10|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-11|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-12|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-13|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-14|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-15|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-16|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-17|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-18|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-19|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-20|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-21|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-22|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-23|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-24|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-25|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-26|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-27|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-28|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-29|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-30|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-07-31|20633.0|0|3079.0|0|12.984986504723347|0|23712.0|0
0|2020-08-01|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-02|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-03|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-04|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-05|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-06|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-07|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-08|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-09|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-10|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-11|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-12|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-13|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-14|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-15|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-16|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-17|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-18|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-19|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-20|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-21|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-22|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-23|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-24|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-25|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-26|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-27|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-28|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-29|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-30|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-08-31|20838.0|0|2047.0|0|8.944723618090451|0|22885.0|0
0|2020-09-01|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-02|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-03|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-04|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-05|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-06|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-07|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-08|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-09|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-10|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-11|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-12|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-13|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-14|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-15|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-16|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-17|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-18|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-19|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-20|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-21|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-22|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-23|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-24|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-25|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-26|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-27|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-28|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-29|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-09-30|21883.0|0|1553.0|0|6.6265574330090455|0|23436.0|0
0|2020-10-01|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-02|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-03|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-04|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-05|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-06|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-07|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-08|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-09|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-10|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-11|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-12|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-13|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-14|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-15|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-16|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-17|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-18|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-19|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-20|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-21|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-22|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-23|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-24|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-25|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-26|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-27|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-28|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-29|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-30|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-10-31|21842.0|0|1399.0|0|6.019534443440471|0|23241.0|0
0|2020-11-01|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-02|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-03|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-04|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-05|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-06|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-07|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-08|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-09|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-10|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-11|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-12|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-13|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-14|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-15|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-16|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-17|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-18|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-19|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-20|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-21|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-22|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-23|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-24|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-25|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-26|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-27|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-28|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
0|2020-11-29|21632.0|0|1246.0|0|5.446280269254306|0|22878.0|0
