|dates|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Barry_Missouri_UnitedStates.TotalPopulation.data|Barry_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35789.0|0
