|dates|Scott_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Scott_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Scott_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Scott_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Scott_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Scott_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Scott_Virginia_UnitedStates.TotalPopulation.data|Scott_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21566.0|0
