|dates|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|EauClaire_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|EauClaire_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
