|dates|Okanogan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Okanogan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Okanogan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Okanogan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Okanogan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Okanogan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Okanogan_Washington_UnitedStates.TotalPopulation.data|Okanogan_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42243.0|0
