|dates|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dickens_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Dickens_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
