|dates|Milam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Milam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Milam_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Milam_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Milam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Milam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Milam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Milam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
