|dates|Broadwater_Montana_UnitedStates.BLS_EmployedPopulation.data|Broadwater_Montana_UnitedStates.BLS_EmployedPopulation.missing|Broadwater_Montana_UnitedStates.BLS_UnemployedPopulation.data|Broadwater_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Broadwater_Montana_UnitedStates.BLS_UnemploymentRate.data|Broadwater_Montana_UnitedStates.BLS_UnemploymentRate.missing|Broadwater_Montana_UnitedStates.BLS_LaborForcePopulation.data|Broadwater_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-30|2448.0|0|143.5|0|5.537333590584604|0|2591.5|0
0|2020-01-31|2448.0|0|143.5|0|5.537333590584604|0|2591.5|0
0|2020-02-01|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-02|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-03|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-04|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-05|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-06|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-07|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-08|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-09|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-10|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-11|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-12|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-13|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-14|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-15|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-16|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-17|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-18|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-19|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-20|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-21|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-22|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-23|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-24|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-25|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-26|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-27|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-28|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-02-29|2477.5|0|131.5|0|5.04024530471445|0|2609.0|0
0|2020-03-01|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-02|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-03|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-04|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-05|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-06|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-07|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-08|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-09|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-10|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-11|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-12|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-13|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-14|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-15|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-16|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-17|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-18|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-19|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-20|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-21|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-22|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-23|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-24|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-25|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-26|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-27|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-28|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-29|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-30|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-03-31|2466.0|0|136.5|0|5.244956772334294|0|2602.5|0
0|2020-04-01|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-02|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-03|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-04|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-05|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-06|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-07|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-08|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-09|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-10|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-11|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-12|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-13|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-14|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-15|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-16|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-17|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-18|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-19|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-20|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-21|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-22|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-23|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-24|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-25|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-26|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-27|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-28|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-29|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-04-30|2240.5|0|282.5|0|11.196987713040032|0|2523.0|0
0|2020-05-01|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-02|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-03|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-04|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-05|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-06|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-07|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-08|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-09|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-10|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-11|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-12|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-13|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-14|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-15|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-16|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-17|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-18|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-19|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-20|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-21|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-22|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-23|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-24|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-25|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-26|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-27|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-28|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-29|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-30|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-05-31|2328.0|0|201.0|0|7.947805456702254|0|2529.0|0
0|2020-06-01|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-02|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-03|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-04|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-05|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-06|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-07|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-08|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-09|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-10|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-11|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-12|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-13|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-14|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-15|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-16|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-17|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-18|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-19|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-20|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-21|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-22|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-23|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-24|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-25|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-26|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-27|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-28|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-29|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-06-30|2476.0|0|197.0|0|7.3699962588851475|0|2673.0|0
0|2020-07-01|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-02|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-03|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-04|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-05|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-06|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-07|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-08|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-09|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-10|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-11|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-12|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-13|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-14|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-15|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-16|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-17|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-18|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-19|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-20|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-21|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-22|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-23|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-24|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-25|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-26|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-27|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-28|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-29|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-30|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-07-31|2490.0|0|173.0|0|6.4964325948178745|0|2663.0|0
0|2020-08-01|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-02|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-03|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-04|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-05|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-06|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-07|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-08|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-09|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-10|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-11|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-12|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-13|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-14|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-15|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-16|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-17|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-18|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-19|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-20|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-21|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-22|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-23|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-24|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-25|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-26|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-27|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-28|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-29|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-30|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-08-31|2529.0|0|146.0|0|5.457943925233645|0|2675.0|0
0|2020-09-01|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-02|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-03|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-04|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-05|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-06|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-07|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-08|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-09|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-10|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-11|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-12|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-13|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-14|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-15|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-16|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-17|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-18|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-19|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-20|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-21|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-22|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-23|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-24|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-25|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-26|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-27|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-28|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-29|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-09-30|2473.0|0|130.0|0|4.994237418363427|0|2603.0|0
0|2020-10-01|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-02|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-03|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-04|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-05|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-06|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-07|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-08|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-09|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-10|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-11|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-12|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-13|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-14|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-15|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-16|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-17|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-18|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-19|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-20|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-21|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-22|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-23|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-24|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-25|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-26|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-27|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-28|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-29|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-30|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-10-31|2474.0|0|125.0|0|4.8095421315890725|0|2599.0|0
0|2020-11-01|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-02|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-03|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-04|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-05|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-06|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-07|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-08|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-09|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-10|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-11|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-12|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-13|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-14|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-15|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-16|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-17|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-18|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-19|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-20|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-21|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-22|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-23|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-24|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-25|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-26|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-27|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-28|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-29|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-11-30|2448.0|0|127.0|0|4.932038834951456|0|2575.0|0
0|2020-12-01|2379.0|0|141.0|0|5.595238095238095|0|2520.0|0
0|2020-12-02|2379.0|0|141.0|0|5.595238095238095|0|2520.0|0
0|2020-12-03|2379.0|0|141.0|0|5.595238095238095|0|2520.0|0
0|2020-12-04|2379.0|0|141.0|0|5.595238095238095|0|2520.0|0
0|2020-12-05|2379.0|0|141.0|0|5.595238095238095|0|2520.0|0
0|2020-12-06|2379.0|0|141.0|0|5.595238095238095|0|2520.0|0
0|2020-12-07|2379.0|0|141.0|0|5.595238095238095|0|2520.0|0
