|dates|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wilcox_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Wilcox_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wilcox_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
