|dates|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Campbell_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Campbell_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
