|dates|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Northumberland_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Northumberland_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
