|dates|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nolan_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Nolan_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
