|dates|Lowndes_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lowndes_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lowndes_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Lowndes_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Lowndes_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lowndes_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lowndes_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lowndes_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
