|dates|Frio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Frio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Frio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Frio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Frio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Frio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Frio_Texas_UnitedStates.TotalPopulation.data|Frio_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20306.0|0
