|dates|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wasatch_Utah_UnitedStates.TotalPopulation.data|Wasatch_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34091.0|0
