|dates|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sumter_Georgia_UnitedStates.TotalPopulation.data|Sumter_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29524.0|0
