|dates|Whitman_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Whitman_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Whitman_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Whitman_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Whitman_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Whitman_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Whitman_Washington_UnitedStates.TotalPopulation.data|Whitman_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|50104.0|0
