|dates|Kennebec_Maine_UnitedStates.BLS_EmployedPopulation.data|Kennebec_Maine_UnitedStates.BLS_EmployedPopulation.missing|Kennebec_Maine_UnitedStates.BLS_UnemployedPopulation.data|Kennebec_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Kennebec_Maine_UnitedStates.BLS_UnemploymentRate.data|Kennebec_Maine_UnitedStates.BLS_UnemploymentRate.missing|Kennebec_Maine_UnitedStates.BLS_LaborForcePopulation.data|Kennebec_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-02|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-03|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-04|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-05|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-06|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-07|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-08|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-09|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-10|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-11|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-12|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-13|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-14|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-15|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-16|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-17|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-18|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-19|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-20|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-21|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-22|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-23|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-24|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-25|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-26|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-27|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-28|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-29|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-30|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-01-31|59853.0|0|2169.0|0|3.49714617393828|0|62022.0|0
0|2020-02-01|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-02|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-03|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-04|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-05|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-06|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-07|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-08|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-09|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-10|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-11|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-12|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-13|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-14|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-15|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-16|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-17|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-18|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-19|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-20|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-21|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-22|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-23|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-24|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-25|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-26|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-27|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-28|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-02-29|59839.5|0|2273.0|0|3.659488830750654|0|62112.5|0
0|2020-03-01|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-02|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-03|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-04|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-05|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-06|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-07|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-08|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-09|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-10|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-11|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-12|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-13|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-14|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-15|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-16|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-17|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-18|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-19|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-20|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-21|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-22|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-23|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-24|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-25|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-26|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-27|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-28|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-29|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-30|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-03-31|60063.5|0|2330.0|0|3.7343633551571878|0|62393.5|0
0|2020-04-01|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-02|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-03|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-04|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-05|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-06|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-07|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-08|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-09|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-10|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-11|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-12|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-13|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-14|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-15|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-16|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-17|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-18|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-19|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-20|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-21|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-22|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-23|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-24|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-25|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-26|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-27|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-28|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-29|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-04-30|54381.0|0|5721.5|0|9.51957073333056|0|60102.5|0
0|2020-05-01|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-02|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-03|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-04|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-05|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-06|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-07|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-08|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-09|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-10|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-11|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-12|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-13|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-14|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-15|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
0|2020-05-16|57167.0|0|4788.0|0|7.728189815188443|0|61955.0|0
