|dates|Leon_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Leon_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Leon_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Leon_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Leon_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Leon_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Leon_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Leon_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
