|dates|Henry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henry_Alabama_UnitedStates.TotalPopulation.data|Henry_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17205.0|0
