|dates|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kosciusko_Indiana_UnitedStates.TotalPopulation.data|Kosciusko_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|79456.0|0
