|dates|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Herkimer_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Herkimer_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
