|dates|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Henderson_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Henderson_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
