|dates|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Arlington_Virginia_UnitedStates.TotalPopulation.data|Arlington_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|236842.0|0
