|dates|Chippewa_Michigan_UnitedStates.BLS_EmployedPopulation.data|Chippewa_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Chippewa_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Chippewa_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Chippewa_Michigan_UnitedStates.BLS_UnemploymentRate.data|Chippewa_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Chippewa_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Chippewa_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-02|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-03|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-04|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-05|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-06|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-07|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-08|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-09|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-10|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-11|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-12|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-13|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-14|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-15|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-16|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-17|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-18|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-19|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-20|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-21|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-22|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-23|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-24|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-25|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-26|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-27|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-28|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-29|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-30|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-01-31|14934.0|0|1201.5|0|7.446314028074742|0|16135.5|0
0|2020-02-01|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-02|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-03|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-04|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-05|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-06|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-07|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-08|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-09|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-10|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-11|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-12|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-13|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-14|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-15|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-16|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-17|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-18|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-19|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-20|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-21|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-22|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-23|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-24|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-25|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-26|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-27|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-28|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-02-29|15138.0|0|1055.5|0|6.518047364683361|0|16193.5|0
0|2020-03-01|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-02|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-03|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-04|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-05|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-06|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-07|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-08|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-09|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-10|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-11|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-12|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-13|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-14|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-15|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-16|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-17|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-18|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-19|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-20|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-21|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-22|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-23|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-24|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-25|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-26|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-27|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-28|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-29|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-30|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-03-31|14832.0|0|1036.0|0|6.528863120746156|0|15868.0|0
0|2020-04-01|12375.0|0|3187.0|0|20.479372831255624|0|15562.0|0
0|2020-04-02|12375.0|0|3187.0|0|20.479372831255624|0|15562.0|0
0|2020-04-03|12375.0|0|3187.0|0|20.479372831255624|0|15562.0|0
0|2020-04-04|12375.0|0|3187.0|0|20.479372831255624|0|15562.0|0
0|2020-04-05|12375.0|0|3187.0|0|20.479372831255624|0|15562.0|0
0|2020-04-06|12375.0|0|3187.0|0|20.479372831255624|0|15562.0|0
0|2020-04-07|12375.0|0|3187.0|0|20.479372831255624|0|15562.0|0
0|2020-04-08|12375.0|0|3187.0|0|20.479372831255624|0|15562.0|0
