|dates|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Shoshone_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Shoshone_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
