|dates|Collier_Florida_UnitedStates.BLS_EmployedPopulation.data|Collier_Florida_UnitedStates.BLS_EmployedPopulation.missing|Collier_Florida_UnitedStates.BLS_UnemployedPopulation.data|Collier_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Collier_Florida_UnitedStates.BLS_UnemploymentRate.data|Collier_Florida_UnitedStates.BLS_UnemploymentRate.missing|Collier_Florida_UnitedStates.BLS_LaborForcePopulation.data|Collier_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-04|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-05|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-06|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-07|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-08|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-09|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-10|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-11|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-12|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-13|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-14|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-15|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-16|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-17|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-18|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-19|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-20|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-21|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-22|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-23|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-24|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-25|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-26|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-27|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-28|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-02-29|181608.0|0|5465.5|0|2.921578951588547|0|187073.5|0
0|2020-03-01|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-02|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-03|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-04|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-05|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-06|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-07|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-08|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-09|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-10|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-11|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-12|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-13|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-14|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-15|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-16|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-17|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-18|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-19|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-20|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-21|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-22|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-23|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-24|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-25|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-26|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-27|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-28|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-29|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-30|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-03-31|179368.0|0|8320.0|0|4.43288862367333|0|187688.0|0
0|2020-04-01|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-02|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-03|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-04|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-05|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-06|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-07|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-08|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-09|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-10|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-11|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-12|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-13|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-14|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-15|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-16|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-17|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-18|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-19|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-20|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-21|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-22|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-23|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-24|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-25|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-26|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-27|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-28|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-29|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-04-30|143030.5|0|22990.5|0|13.847946946470627|0|166021.0|0
0|2020-05-01|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-02|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-03|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-04|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-05|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-06|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-07|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-08|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-09|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-10|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-11|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-12|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-13|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-14|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-15|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-16|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-17|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-18|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-19|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-20|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-21|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-22|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-23|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-24|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-25|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-26|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-27|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-28|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-29|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-30|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-05-31|151489.0|0|22764.0|0|13.063763608087092|0|174253.0|0
0|2020-06-01|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-02|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-03|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-04|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-05|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-06|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-07|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-08|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-09|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-10|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-11|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-12|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-13|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-14|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-15|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-16|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-17|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-18|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-19|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-20|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-21|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-22|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-23|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-24|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-25|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-26|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-27|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-28|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-29|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-06-30|154217.0|0|18443.0|0|10.68168655160431|0|172660.0|0
0|2020-07-01|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-02|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-03|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-04|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-05|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-06|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-07|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-08|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-09|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-10|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-11|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-12|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-13|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-14|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-15|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-16|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-17|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-18|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-19|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-20|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-21|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-22|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-23|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-24|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-25|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-26|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-27|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-28|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-29|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-30|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-07-31|155501.0|0|18181.0|0|10.46798171370666|0|173682.0|0
0|2020-08-01|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-02|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-03|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-04|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-05|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-06|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-07|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-08|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-09|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-10|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-11|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-12|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-13|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-14|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-15|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-16|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-17|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-18|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-19|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-20|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-21|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-22|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-23|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-24|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-25|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-26|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-27|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-28|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-29|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-30|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-08-31|158976.0|0|12397.0|0|7.233928331767548|0|171373.0|0
0|2020-09-01|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-02|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-03|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-04|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-05|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-06|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-07|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-08|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-09|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-10|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-11|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-12|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-13|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-14|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-15|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-16|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-17|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-18|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-19|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-20|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-21|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-22|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-23|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-24|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-25|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-26|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-27|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-28|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-29|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-09-30|161466.0|0|10092.0|0|5.882558668205505|0|171558.0|0
0|2020-10-01|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-02|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-03|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-04|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-05|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-06|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-07|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-08|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-09|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-10|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-11|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-12|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-13|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-14|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-15|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-16|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-17|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-18|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-19|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-20|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-21|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-22|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-23|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-24|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-25|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-26|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-27|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-28|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-29|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-30|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-10-31|167322.0|0|7722.0|0|4.411462260917255|0|175044.0|0
0|2020-11-01|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-02|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-03|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-04|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-05|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-06|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-07|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-08|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-09|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-10|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-11|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-12|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-13|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-14|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-15|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-16|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-17|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-18|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-19|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-20|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-21|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-22|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-23|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-24|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-25|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-26|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-27|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-28|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-29|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
0|2020-11-30|170602.0|0|6549.0|0|3.6968461933604666|0|177151.0|0
