|dates|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LosAngeles_California_UnitedStates.TotalPopulation.data|LosAngeles_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10039107.0|0
