|dates|Cocke_Tennessee_UnitedStates.AveragePrecipitationTotal.data|Cocke_Tennessee_UnitedStates.AveragePrecipitationTotal.missing|Cocke_Tennessee_UnitedStates.AveragePrecipitation.data|Cocke_Tennessee_UnitedStates.AveragePrecipitation.missing|Cocke_Tennessee_UnitedStates.AverageWindDirection.data|Cocke_Tennessee_UnitedStates.AverageWindDirection.missing|Cocke_Tennessee_UnitedStates.AverageWindSpeed.data|Cocke_Tennessee_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|157.1875|0|5.34375|0
0|2020-01-02|0.0|0|0.017499999999999998|0|22.395833333333332|0|1.2291666666666667|0
0|2020-01-03|0.0|0|0.004479166666666669|0|25.104166666666668|0|0.7083333333333334|0
0|2020-01-04|0.0|0|0.004479166666666667|0|212.91666666666666|0|7.75|0
0|2020-01-05|0.0|0|0.0|0|91.25|0|3.3854166666666665|0
0|2020-01-06|0.0|0|0.0|0|15.0|0|0.7083333333333334|0
0|2020-01-07|0.0|0|0.008541666666666668|0|171.77083333333334|0|6.072916666666667|0
0|2020-01-08|0.0|0|0.0|0|166.25|0|5.21875|0
0|2020-01-09|0.0|0|0.0|0|32.291666666666664|0|0.9375|0
0|2020-01-10|0.0|0|0.0|0|135.20833333333334|0|2.90625|0
0|2020-01-11|0.0|0|0.013541666666666667|0|287.65625|0|6.911458333333333|0
0|2020-01-12|0.0|0|0.0|0|92.1875|0|3.6354166666666665|0
0|2020-01-13|0.0|0|0.00010416666666666667|0|12.395833333333334|0|0.4270833333333333|0
0|2020-01-14|0.0|0|0.0140625|0|87.60416666666667|0|2.625|0
0|2020-01-15|0.0|0|0.0014583333333333334|0|114.375|0|4.21875|0
0|2020-01-16|0.0|0|0.0025000000000000005|0|169.58333333333334|0|3.90625|0
0|2020-01-17|0.0|0|0.0|0|26.25|0|3.3385416666666665|0
0|2020-01-18|0.0|0|0.008958333333333336|0|65.72916666666667|0|2.21875|0
0|2020-01-19|0.0|0|0.00020833333333333335|0|269.6875|0|9.135416666666666|0
0|2020-01-20|0.0|0|0.0|0|101.77083333333333|0|5.291666666666667|0
0|2020-01-21|0.0|0|0.0|0|35.625|0|6.447916666666667|0
0|2020-01-22|0.0|0|0.0|0|28.645833333333332|0|0.7395833333333334|0
0|2020-01-23|0.0|0|0.0|0|20.0|0|0.7083333333333334|0
0|2020-01-24|0.0|0|0.0035416666666666674|0|106.66666666666667|0|3.0833333333333335|0
0|2020-01-25|0.0|0|0.0|0|223.4375|0|7.770833333333333|0
0|2020-01-26|0.0|0|0.0|0|159.0625|0|3.9583333333333335|0
0|2020-01-27|0.0|0|0.006666666666666668|0|65.41666666666667|0|1.8333333333333333|0
0|2020-01-28|0.0|0|0.0|0|28.541666666666668|0|0.7395833333333334|0
0|2020-01-29|0.0|0|0.0|0|22.5|0|0.96875|0
0|2020-01-30|0.0|0|0.0|0|20.3125|0|0.8229166666666666|0
0|2020-01-31|0.0|0|0.0|0|5.3125|0|0.2916666666666667|0
0|2020-02-01|0.0|0|0.0004166666666666667|0|115.41666666666667|0|3.8645833333333335|0
0|2020-02-02|0.0|0|0.0|0|233.22916666666666|0|9.895833333333334|0
0|2020-02-03|0.0|0|0.0|0|131.04166666666666|0|4.239583333333333|0
0|2020-02-04|0.0|0|0.0027083333333333334|0|123.75|0|4.270833333333333|0
0|2020-02-05|0.0|0|0.030937499999999996|0|79.6875|0|3.0520833333333335|0
0|2020-02-06|0.0|0|0.03916666666666665|0|124.375|0|4.072916666666667|0
0|2020-02-07|0.0|0|0.0021875000000000006|0|244.79166666666666|0|9.791666666666666|0
0|2020-02-08|0.0|0|0.0020833333333333337|0|21.770833333333332|0|0.5625|0
0|2020-02-09|0.0|0|0.0|0|22.291666666666668|0|0.625|0
0|2020-02-10|0.0|0|0.006250000000000003|0|27.1875|0|1.0729166666666667|0
0|2020-02-11|0.0|0|0.02|0|134.47916666666666|0|3.2083333333333335|0
0|2020-02-12|0.0|0|0.0015624999999999999|0|90.72916666666667|0|2.4895833333333335|0
0|2020-02-13|0.0|0|0.01385416666666667|0|243.85416666666666|0|7.916666666666667|0
0|2020-02-14|0.0|0|0.00020833333333333335|0|137.39583333333334|0|3.0729166666666665|0
0|2020-02-15|0.0|0|0.0|0|11.354166666666666|0|0.9895833333333334|0
0|2020-02-16|0.0|0|0.0|0|41.354166666666664|0|0.7291666666666666|0
0|2020-02-17|0.0|0|0.0|0|23.541666666666668|0|1.1354166666666667|0
0|2020-02-18|0.0|0|0.010625000000000004|0|60.520833333333336|0|1.7083333333333333|0
0|2020-02-19|0.0|0|0.0008333333333333334|0|43.75|0|5.5625|0
0|2020-02-20|0.0|0|0.007500000000000001|0|16.875|0|1.8541666666666667|0
0|2020-02-21|0.0|0|0.0008333333333333334|0|74.58333333333333|0|4.479166666666667|0
0|2020-02-22|0.0|0|0.0|0|11.875|0|0.4375|0
0|2020-02-23|0.0|0|0.0|0|89.58333333333333|0|1.9270833333333333|0
0|2020-02-24|0.0|0|0.006875000000000003|0|18.333333333333332|0|0.90625|0
0|2020-02-25|0.0|0|0.0008333333333333334|0|116.45833333333333|0|3.4166666666666665|0
0|2020-02-26|0.0|0|0.0008333333333333332|0|141.77083333333334|0|5.072916666666667|0
0|2020-02-27|0.0|0|0.00020833333333333335|0|211.97916666666666|0|6.90625|0
0|2020-02-28|0.0|0|0.0003125|0|191.66666666666666|0|7.729166666666667|0
0|2020-02-29|0.0|0|0.0011458333333333331|0|205.9375|0|6.229166666666667|0
0|2020-03-01|0.0|0|0.0|0|25.0|0|1.03125|0
0|2020-03-02|0.0|0|0.002291666666666667|0|54.270833333333336|0|1.7708333333333333|0
0|2020-03-03|0.0|0|0.023541666666666655|0|132.08333333333334|0|5.552083333333333|0
0|2020-03-04|0.0|0|0.0|0|45.625|0|1.3541666666666667|0
0|2020-03-05|0.0|0|0.0|0|104.6875|0|2.5208333333333335|0
0|2020-03-06|0.0|0|0.0|0|254.27083333333334|0|8.229166666666666|0
0|2020-03-07|0.0|0|0.0|0|54.583333333333336|0|3.2916666666666665|0
0|2020-03-08|0.0|0|0.0|0|2.8125|0|0.6875|0
0|2020-03-09|0.0|0|0.0|0|50.729166666666664|0|2.1666666666666665|0
0|2020-03-10|0.0|0|0.0022916666666666667|0|142.29166666666666|0|5.40625|0
0|2020-03-11|0.0|0|0.0|0|89.0625|0|3.1666666666666665|0
0|2020-03-12|0.0|0|0.0|0|54.166666666666664|0|2.6666666666666665|0
0|2020-03-13|0.0|0|0.004166666666666667|0|203.64583333333334|0|7.90625|0
0|2020-03-14|0.0|0|0.0|0|48.75|0|3.0833333333333335|0
0|2020-03-15|0.0|0|0.0022916666666666662|0|181.14583333333334|0|3.3645833333333335|0
0|2020-03-16|0.0|0|0.0|0|50.625|0|1.0833333333333333|0
0|2020-03-17|0.0|0|0.006041666666666667|0|102.1875|0|2.5625|0
0|2020-03-18|0.0|0|0.0|0|77.91666666666667|0|3.0|0
0|2020-03-19|0.0|0|0.00020833333333333335|0|109.79166666666667|0|4.802083333333333|0
0|2020-03-20|0.0|0|0.021666666666666667|0|201.97916666666666|0|7.223958333333333|0
0|2020-03-21|0.0|0|0.00020833333333333335|0|215.41666666666666|0|4.708333333333333|0
0|2020-03-22|0.0|0|0.0|0|66.04166666666667|0|1.84375|0
0|2020-03-23|0.0|0|0.016458333333333335|0|81.97916666666667|0|1.5677083333333333|0
0|2020-03-24|0.0|0|0.014375000000000004|0|43.4375|0|1.9166666666666667|0
0|2020-03-25|0.0|0|0.0010416666666666667|0|103.4375|0|2.75|0
0|2020-03-26|0.0|0|0.0|0|67.29166666666667|0|2.2291666666666665|0
0|2020-03-27|0.0|0|0.0|0|119.47916666666667|0|4.427083333333333|0
0|2020-03-28|0.0|0|0.0|0|112.39583333333333|0|4.083333333333333|0
0|2020-03-29|0.0|0|0.002916666666666667|0|179.16666666666666|0|7.822916666666667|0
0|2020-03-30|0.0|0|0.0|0|121.35416666666667|0|4.072916666666667|0
0|2020-03-31|0.0|0|0.007708333333333335|0|119.16666666666667|0|4.583333333333333|0
0|2020-04-01|0.0|0|0.0|0|210.83333333333334|0|4.427083333333333|0
0|2020-04-02|0.0|0|0.0|0|3.125|0|1.0208333333333333|0
0|2020-04-03|0.0|0|0.0|0|35.625|0|1.5|0
0|2020-04-04|0.0|0|0.0|0|25.833333333333332|0|1.6458333333333333|0
0|2020-04-05|0.0|0|0.0|0|53.333333333333336|0|2.125|0
0|2020-04-06|0.0|0|0.0|0|60.3125|0|2.1145833333333335|0
0|2020-04-07|0.0|0|0.0|0|136.14583333333334|0|5.895833333333333|0
0|2020-04-08|0.0|0|0.0|0|162.08333333333334|0|5.979166666666667|0
0|2020-04-09|0.0|0|0.005208333333333333|0|216.25|0|10.4375|0
0|2020-04-10|0.0|0|0.0|0|223.125|0|7.666666666666667|0
0|2020-04-11|0.0|0|0.0|0|33.958333333333336|0|1.3958333333333333|0
0|2020-04-12|0.0|0|0.017395833333333333|0|81.77083333333333|0|2.8020833333333335|0
0|2020-04-13|0.0|0|0.03781249999999999|0|223.54166666666666|0|9.03125|0
0|2020-04-14|0.0|0|0.0|0|203.4375|0|5.75|0
