|dates|Berkshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Berkshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Berkshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Berkshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Berkshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Berkshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Berkshire_Massachusetts_UnitedStates.TotalPopulation.data|Berkshire_Massachusetts_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|124944.0|0
