|dates|Billings_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Billings_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Billings_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Billings_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Billings_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Billings_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Billings_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Billings_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
