|dates|Sutton_Texas_UnitedStates.BLS_EmployedPopulation.data|Sutton_Texas_UnitedStates.BLS_EmployedPopulation.missing|Sutton_Texas_UnitedStates.BLS_UnemployedPopulation.data|Sutton_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Sutton_Texas_UnitedStates.BLS_UnemploymentRate.data|Sutton_Texas_UnitedStates.BLS_UnemploymentRate.missing|Sutton_Texas_UnitedStates.BLS_LaborForcePopulation.data|Sutton_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-03|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-04|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-05|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-06|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-07|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-08|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-09|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-10|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-11|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-12|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-13|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-14|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-15|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-16|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-17|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-18|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-19|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-20|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-21|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-22|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-23|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-24|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-25|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-26|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-27|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-28|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-02-29|1251.0|0|52.5|0|4.027617951668584|0|1303.5|0
0|2020-03-01|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-02|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-03|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-04|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-05|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-06|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-07|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-08|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-09|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-10|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-11|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-12|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-13|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-14|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-15|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-16|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-17|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-18|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-19|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-20|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-21|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-22|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-23|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-24|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-25|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-26|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-27|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-28|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-29|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-30|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-03-31|1214.5|0|75.0|0|5.816207832493214|0|1289.5|0
0|2020-04-01|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-02|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-03|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-04|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-05|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-06|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-07|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-08|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-09|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-10|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-11|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-12|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-13|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-14|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-15|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-16|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-17|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-18|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-19|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-20|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-21|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-22|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-23|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-24|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-25|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-26|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-27|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-28|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-29|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-04-30|1042.0|0|141.0|0|11.918850380388841|0|1183.0|0
0|2020-05-01|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-02|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-03|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-04|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-05|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-06|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-07|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-08|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-09|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-10|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-11|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-12|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-13|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-14|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-15|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-16|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-17|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-18|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-19|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-20|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-21|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-22|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-23|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-24|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-25|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-26|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-27|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-28|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-29|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-30|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-05-31|1065.0|0|163.0|0|13.273615635179153|0|1228.0|0
0|2020-06-01|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-02|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-03|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-04|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-05|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-06|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-07|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-08|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-09|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-10|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-11|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-12|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-13|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-14|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-15|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-16|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-17|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-18|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-19|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-20|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-21|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-22|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-23|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-24|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-25|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-26|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-27|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-28|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-29|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-06-30|1086.0|0|164.0|0|13.12|0|1250.0|0
0|2020-07-01|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-02|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-03|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-04|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-05|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-06|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-07|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-08|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-09|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-10|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-11|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-12|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-13|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-14|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-15|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-16|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-17|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-18|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-19|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-20|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-21|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-22|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-23|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-24|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-25|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-26|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-27|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-28|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-29|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-30|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-07-31|1091.0|0|143.0|0|11.588330632090761|0|1234.0|0
0|2020-08-01|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-02|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-03|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-04|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-05|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-06|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-07|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-08|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-09|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-10|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-11|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-12|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-13|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-14|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-15|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-16|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-17|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-18|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-19|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-20|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-21|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-22|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-23|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-24|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-25|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-26|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-27|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-28|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-29|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-30|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-08-31|1138.0|0|108.0|0|8.667736757624398|0|1246.0|0
0|2020-09-01|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-02|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-03|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-04|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-05|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-06|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-07|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-08|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-09|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-10|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-11|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-12|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-13|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-14|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-15|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-16|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-17|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-18|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-19|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-20|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-21|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-22|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-23|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-24|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-25|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-26|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-27|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-28|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-29|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-09-30|1087.0|0|136.0|0|11.120196238757154|0|1223.0|0
0|2020-10-01|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-02|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-03|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-04|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-05|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-06|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-07|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-08|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-09|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-10|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-11|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-12|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-13|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-14|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-15|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-16|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-17|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-18|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-19|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-20|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-21|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-22|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-23|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-24|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-25|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-26|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-27|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-28|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-29|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-30|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-10-31|1077.0|0|128.0|0|10.622406639004149|0|1205.0|0
0|2020-11-01|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-02|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-03|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-04|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-05|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-06|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-07|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-08|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-09|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-10|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-11|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-12|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-13|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-14|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-15|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-16|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-17|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-18|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-19|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-20|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-21|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-22|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-23|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-24|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-25|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-26|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-27|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-28|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-29|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-11-30|1069.0|0|139.0|0|11.506622516556291|0|1208.0|0
0|2020-12-01|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-02|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-03|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-04|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-05|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-06|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-07|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-08|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-09|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-10|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-11|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-12|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
0|2020-12-13|1073.0|0|132.0|0|10.95435684647303|0|1205.0|0
