|dates|Whitley_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Whitley_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Whitley_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Whitley_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Whitley_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Whitley_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Whitley_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Whitley_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
