|dates|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Camas_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Camas_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
