|dates|LewisandClark_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LewisandClark_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LewisandClark_Montana_UnitedStates.NYT_ConfirmedDeaths.data|LewisandClark_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|LewisandClark_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LewisandClark_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LewisandClark_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LewisandClark_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
