|dates|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jersey_Illinois_UnitedStates.TotalPopulation.data|Jersey_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21773.0|0
